--/
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0039.flac	249760
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000263.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000168.wav	468168
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0005.flac	252320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000513.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000728.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000374.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0017.flac	214480
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\128659\1183-128659-0013.flac	172720
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0089.flac	71360
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0014.flac	51040
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0072.flac	244880
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0000.flac	239280
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000803.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000748.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000884.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000373.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0026.flac	39040
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000034.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0023.flac	234240
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0080.flac	233840
D:\MAE_AST_datasets\librispeech\train-clean-100/118\124588\118-124588-0010.flac	245040
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0007.flac	245600
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000099.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133255\1183-133255-0003.flac	226640
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0021.flac	47760
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0091.flac	148000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0034.flac	253840
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000194.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000651.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0039.flac	254800
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0004.flac	236080
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000621.wav	432648
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000235.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000293.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0053.flac	249920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000620.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\128659\1183-128659-0006.flac	178000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0026.flac	245280
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000008.wav	470088
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000281.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000405.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000674.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000022.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0012.flac	97600
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0008.flac	35280
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000588.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0017.flac	233760
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0024.flac	184160
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0047.flac	185440
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0003.flac	41920
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0035.flac	184880
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000850.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0009.flac	105280
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0042.flac	58800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000309.wav	410488
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000814.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000967.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0040.flac	234720
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0037.flac	254880
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0049.flac	275840
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000825.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0010.flac	112480
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0069.flac	159360
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000075.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0037.flac	85200
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000559.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000693.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000750.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0025.flac	57120
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000009.wav	442248
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000682.wav	467208
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0042.flac	172560
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000470.wav	449928
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0024.flac	120640
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000653.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000862.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000237.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0007.flac	259600
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000597.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0036.flac	252800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000246.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000699.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000634.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0032.flac	236400
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000624.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000080.wav	408240
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000949.wav	444168
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0054.flac	86880
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000184.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0014.flac	242080
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0024.flac	80400
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000925.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0035.flac	241760
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000250.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0003.flac	60240
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000441.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000383.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0084.flac	73920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000300.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000057.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0078.flac	254480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000047.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0020.flac	231680
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000306.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0004.flac	227920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000170.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000454.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0027.flac	214800
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0005.flac	170720
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000648.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000100.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000444.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000092.wav	449928
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000232.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0009.flac	55760
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000700.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\124588\118-124588-0016.flac	234480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000240.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000070.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000632.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000036.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0015.flac	80480
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0049.flac	244560
D:\MAE_AST_datasets\librispeech\train-clean-100/118\124588\118-124588-0004.flac	217120
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000641.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000324.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133255\1183-133255-0009.flac	56560
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0069.flac	256800
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0017.flac	257920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000336.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0115.flac	99280
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0043.flac	236160
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0010.flac	227441
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000709.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0007.flac	256800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000346.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0003.flac	188400
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0009.flac	40960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000076.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0011.flac	235920
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0027.flac	144640
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000419.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000147.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0085.flac	156320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000015.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000847.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0055.flac	233520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000785.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000450.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0030.flac	136960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000339.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000604.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0000.flac	233520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000129.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000916.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\128659\1183-128659-0009.flac	148880
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0027.flac	238080
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0019.flac	244320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000679.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0025.flac	237120
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000390.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000853.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0014.flac	220800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000762.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0023.flac	244480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000044.wav	458568
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000420.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000794.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0020.flac	223120
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0010.flac	220640
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0000.flac	240960
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0001.flac	255120
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0002.flac	201440
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0056.flac	75040
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000329.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0057.flac	186240
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000386.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0015.flac	86560
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0032.flac	268320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000868.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0014.flac	231440
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000353.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000495.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000551.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0030.flac	43920
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0004.flac	147280
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0030.flac	264160
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000675.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000593.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000959.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0056.flac	246320
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0004.flac	222320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000289.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000002.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000886.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000519.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0017.flac	111360
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000348.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000424.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000808.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000909.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000282.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000071.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0047.flac	248400
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0007.flac	231120
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000520.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0017.flac	222400
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000195.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0095.flac	166400
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0014.flac	247760
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0045.flac	184400
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000467.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000249.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000483.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0030.flac	232320
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0041.flac	73920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000279.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000722.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0021.flac	181200
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000298.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000733.wav	402368
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0056.flac	229040
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000157.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0051.flac	239680
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0075.flac	136480
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0008.flac	219920
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0007.flac	225360
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0053.flac	250720
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0046.flac	232000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0006.flac	223920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000095.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000417.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0098.flac	149040
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0084.flac	184640
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000564.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\124566\1183-124566-0002.flac	89520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000162.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0049.flac	210240
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0043.flac	211920
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0050.flac	226800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000623.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000645.wav	442248
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000029.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0004.flac	125360
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000496.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000715.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0063.flac	241760
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000294.wav	399160
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000134.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0081.flac	118240
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0035.flac	224880
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0034.flac	270560
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0032.flac	188080
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0032.flac	221600
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0032.flac	253599
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0015.flac	239200
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0038.flac	245520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000950.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0036.flac	249040
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000370.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\128618\1081-128618-0006.flac	181280
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000192.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0036.flac	201760
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0016.flac	262480
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0024.flac	228960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000555.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0009.flac	254480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000673.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0010.flac	73280
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0016.flac	258640
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000526.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000885.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000413.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000791.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0040.flac	244560
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000331.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0076.flac	87440
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0054.flac	235120
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0000.flac	157520
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0011.flac	194320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000037.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0032.flac	59920
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0022.flac	240720
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000944.wav	450888
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000410.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0041.flac	214400
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000989.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0022.flac	185040
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000710.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000421.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0007.flac	250480
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0051.flac	235440
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0045.flac	222000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000107.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0035.flac	195360
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000328.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000341.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0028.flac	213280
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0043.flac	258000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000948.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000981.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000503.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0058.flac	235120
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000650.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0053.flac	228640
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000599.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000185.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000284.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0000.flac	244240
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000452.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000667.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000531.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0013.flac	199520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000179.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000774.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0029.flac	172080
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0089.flac	222400
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0001.flac	220000
